source_file|category|year|constituency|page|extraction_method|row_data
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|246|table|"SECTORS | TOURISM, AGRICULTURE, MINING, AND MANUFACTURING |  |  |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|246|table|"MAIN
OBJECTIVE | DIVERSIFICATION OF THE LOCAL ECONOMY THROUGH TOURISM PROMOTION, AGRICULTURAL DIVERSIFICATION, AND
VALUE ADDITION |  |  |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|246|table|"SPECIFIC
OBJECTIVES | STRATEGIES | PROGRAMMES | PROJECTS | TARGET (K) |  |  |  |  | RESPONSIBLE
AGENCY"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|246|table|" |  |  |  | 2025 | 2026 | 2027 | 2028 | 2029 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|247|table|"To promote
local
tourism | Develop the
outfitter road
infrastructure | Infrastructure
development | Rehabilitation of
10 kilometers and
construction of 10
kilometers of
outfitter roads | 1,200,0
00
2km
Chikw
a -
rehabil
itation
1,400,0
00
2km
Vwaza
-
constr
uction | 1,200,0
00
2km
Mund
alang
a –
rehabil
itation
1,400,0
00
2km
Mund
alang
a -
constr
uction | 1,200,0
00
2km
Chifun
da
Rehabi
litation
1,400,0
00
2km
Mang
a
Constr
uction | 1,200,0
00
2km
Muchi
nga
Rehabi
litation
1,400,0
00
2km
Chipal
a
constr
uction | 1,200,0
00
2km
Temb
we
Constr
uction
1,400,0
00
2km
Chipal
a
Constr
uction | DNPW, CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|247|table|"To promote
local
tourism | Developing
hospitality
and tourism
infrastructure | Infrastructure
development | Construction of 3
bush camps
Kambombo
(2025), Tembwe
(2026), and
Chikwa (2027), 1 | 1,700,0
00
1
Kamb
ombo | 1,700,0
00
1
Temb
we | 1,700,0
00
1
Chikw
a bush
camp | 3,500,0
00
1
Chifun
da 5- | 2,000,0
00
1
Lundu
Lodge | DNPW, CTC,
Ministry of Tourism"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|248|table|" |  |  | 5-star hotel in
Chifunda (2028),
and 1 lodge in
Lundu Chiefdom
(2029). | bush
camp | bush
camp |  | star
hotel |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|248|table|"To enforce
wildlife
managem
ent in the
district | Restocking of
wildlife | Wildlife
Management | Restocking of
large mammals
Elephants -
25/per year
Buffalos - 100/per
year | 3,000,0
00
25
Nyika
4,000,0
00
100
Chifun
da | 3,000,0
00
25
Nyika
4,000,0
00
100
Chifun
da | 3,000,0
00
25
Nyika
4,000,0
00
100
Chimp
hamb
a | 3,000,0
00
25
Nyika
4,000,0
00
100
Chasa
to | 3,000,0
00
25
Nyika
4,000,0
00
100
Mang
a | DNPW, Ministry of
Tourism"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|248|table|"To promote
crop
diversificati
on | Promoting
agricultural
crop
diversification | Agribusiness
development | Promote crop
diversification of
soya beans,
groundnuts, and
rice by
establishing a
food fare | 60,000
1
Kwenj
e
venue | 61,000
1
Kwenj
e
venue | 66,000
1
Kwenj
e
venue | 70,000
1
Kwenj
e
venue | 78,000
1
Kwenj
e
venue | Agriculture Dept,
District admin,
CTC, COMACO"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|249|table|" |  |  | center/venue in
the district. |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|249|table|"To improve
knowledge
of food
processing
and
nutrition | Facilitate
food
processing
and nutrition
training | Agribusiness
development | Conduct Training
in food
processing and
nutrition in all 31
camps | 400,00
0
4
Quarte
rly | 450,00
0
4
Quarte
rly | 480,00
0
4
Quarte
rly | 500,00
0
4
Quarte
rly | 510,00
0
4
Quarte
rly | Agriculture Dept,
District admin,
COMACO"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|249|table|"To improve
disaster
resilience | Establishing
early warning
systems
equipment in
all 31 camps | Early warning
and
surveillance
systems | Strengthen
existing early
warning systems
by installing early
warning
equipment in all
31 camps in the
district
(Rain gauges K
5,000 each and
Weather radios K
1,000) | 42,000
7
Buli,
Cham
a
central
,
Chibal
e,
Chifun
da,
Chigo
ma,
Chikw
a, | 36,000
6
Dungul
ungu,
Kalovy
a,
Kamb
ombo,
Kanyel
ele,
Katan
galika,
Lundu | 36,000
6
Mang
a,
Manth
epa,
Mapa
mba,
Mulilo,
Mund
alang
a,
Ng’anj
o
Bazimu | 36,000
6
Nthonk
o,
Sitwe,
Temb
we,
Zoole,
Chimp
amba,
Chituk
ula, | 36,000
6
Chasa
to,
Kamfut
u,
Kaozi,
Kasela,
Mung
walala
, and
Pondo | Agriculture Dept"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|250|table|" |  |  |  | Chilub
anam
a, |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|250|table|"To promote
climate-
smart
agriculture | Establish
farmer field
demonstratio
n centres | Irrigation
development | Promote Climate
Smart Agriculture
through
establishing
farmer field
demonstration
centres (CSA) in
all 31 agricultural
camps of Chama
district by 2035. | 700,00
0
7
Buli,
Cham
a
central
,
Chibal
e,
Chifun
da,
Chigo
ma,
Chikw
a,
Chilub
anam
a, | 600,00
0
6
Dungul
ungu,
Kalovy
a,
Kamb
ombo,
Kanyel
ele,
Katan
galika,
Lundu | 606,00
0
6
Mang
a,
Manth
epa,
Mapa
mba,
Mulilo,
Mund
alang
a,
Ng’anj
o
Bazimu | 612,00
0
6
Nthonk
o,
Sitwe,
Temb
we,
Zoole,
Chimp
amba,
Chituk
ula, | 624,00
0
6
Chasa
to,
Kamfut
u,
Kaozi,
Kasela,
Mung
walala
, and
Pondo | Agriculture Dept"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|251|table|"To increase
access to
the market
and
storage for
crop
harvests | Establish
market
centers and
construct
crop storage
depots | Agribusiness
development | Enhance market
linkages by
establishing 8
market centers in
the district and
constructing 7
crop storage
depots | 4,000,0
00
4
Market
center
s | 4,400,0
00
4
Market
center
s
2,200,0
00
2
storag
e
depots | 4,000,0
00
2
storag
e
depots | 4,400,0
00
2
storag
e
depots | 2,300,0
00
1
storag
e
depot | Agricultural Dept,
MoA"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|251|table|"To enhance
rice
production
and
develop
the rice
processing
value chain | Establish an
agro-
processing
industry | Agribusiness
development | Promote
agricultural
technologies and
value chains for
rice production
by establishing
an Agro-
processing
industry |  | 2,750,0
00
1 Agro-
proces
sing
plant/
industr
y |  |  |  | Agricultural Dept,
MoA"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|252|table|"To enhance
livestock
managem
ent in the
district | Establishing
livestock
centres | Livestock
development | Construct 4
livestock centres
in Kalovya,
Kanyelele,
Chasato, and
Chizimba |  | 4,000,0
00
1
Kalovy
a | 4,400,0
00
1
Kanyel
ele | 4,600,0
00
1
Chasa
to | 5,000,0
00
1
Chizim
ba | Dept of Fisheries
and Livestock,
MoFL"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|252|table|"To enhance
livestock
trade in the
district | Establishing
livestock
market
centres | Agribusiness
development | Construct 4
livestock market
centres in
Chifunda,
Mapamba,
Chikwa, and
Tembwe |  | 3,000,0
00
1
Chifun
da | 3,200,0
00
1
Mapa
mba | 3,300,0
00
1
Chikw
a | 3,400,0
00
1
Temb
we | Dept of Fisheries
and Livestock,
MoFL"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|252|table|"To promote
hygiene in
livestock
product
managem
ent | Constructing
slaughter
facilities | Agribusiness
development | Construct 2
livestock
slaughter facilities
(Less than 500
heads/day) |  | 6,500,0
00
1
Kamp
hemb
a | 7,000,0
00
1
Kaozi |  |  | Dept of Fisheries
and Livestock,
MoFL"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|252|table|"To increase
pasture for
livestock | Plant pasture
for livestock
grazing | Livestock
development | Plant 40ha of
pasture (10ha
Farmer’s training |  | 6,000,0
00
40ha |  |  |  | Dept of Fisheries
and Livestock,"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|253|table|" |  |  | centre (FTC),
10ha Chasato,
10ha Kaozi, and
10ha Kanyelele)
1,500,000 per
10Ha |  | FTC-10,
Chasa
to-10,
Kaozi-
10,
and
Kanyel
ele-10 |  |  |  | Forestry Dept,
Agricultural Dept"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|253|table|"To improve
livestock
health | Construction
of dip tanks | Livestock
development | Construct 5 dip
tanks
15 meters long, 7
meters wide, and
4 meters deep
(FTC, Kanyelele,
Chasato,
Kalovya, and
Kaozi) |  | 2,100,0
00
1
FTC | 2,100,0
00
1
Kanyel
ele | 4,200,0
00
2
Chasa
to
And
Kalovy
a | 2,300,0
00
1
Kaozi | Dept of Fisheries
and Livestock,
MoFL"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|253|table|"To promote
traditional
and non-
traditional
minerals | Establish Public
Private
Partnerships
encouraging
small-scale
artisanal | Artisanal and
small-scale
mining
development | PPPs for artisanal
small-scale mining
established in all 7
Chiefdoms
(Kambombo,
Lundu, Chibale, |  |  |  |  |  | CTC,
Government,
NGOs"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|254|table|" | mining
development |  | Mulilo, Chikwa,
Tembwe, and
Chifunda) |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|254|table|"To promote
livestock
production in
the district | Fence off
human
settlements to
reduce
human-wildlife
conflict cases | Livestock
development | Settlement fencing
in areas prone to
Human-Wildlife
conflict (Chifunda,
and Chikwa for a
start) | Fence
off
areas
in
Chifun
da
and
Chikw
a
Chiefd
oms | Fence
off
areas
in
Temb
we
chiefd
om |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|254|table|"SECTORS | TRANSPORT AND COMMUNICATION |  |  |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|254|table|"MAIN
OBJECTIVE | DEVELOPMENT OF PUBLIC TRANSPORT AND COMMUNICATION INFRASTRUCTURE |  |  |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|254|table|"SPECIFIC
OBJECTIVES | STRATEGIES | PROGRAMMES | PROJECTS | TARGET |  |  |  |  | RESPONSIBLE
AGENCY"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|254|table|" |  |  |  | 2025 | 2026 | 2027 | 2028 | 2029 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|255|table|"To upgrade
the district’s
road
network by
2035 | To upgrade
township
roads to
bituminous
standard | Road
development
and
maintenance | Reconnaissance,
survey and
mapping
of road network
Facilitate the
upgrading of
15km
of township roads
to
bituminous
standard
Facilitate
construction of 3
Crossing points | 2,200,0
00
2 -
crossin
g point
in
Manth
epa
and
Kalinkh
u
wards | 40,000,
000
5km
road
upgra
de in
Kamp
hemb
a
1,100,0
00
1 -
crossin
g point
in
Chipal
a | 40,000,
000
5km
road
upgra
de in
Kamp
hemb
a | 40,000,
000
5km
road
upgra
de in
Kamp
hemb
a |  | CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|255|table|" | Rehabilitate
feeder roads
to all-weather |  | Facilitate
upgrading
of 10km of feeder | 10,000,
000
3km | 7,000,0
00
3km | 5,000,0
00
4km |  |  | CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|256|table|" | gravel
standard |  | roads to all-
gravel
standard | In
Chisun
ga | In
Mbazi | In
Chibu
ngwe |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|256|table|"To
construct a
modern,
efficient,
and safe
bus station
that
enhances
the public
transportati
on in the
district | Conduct
feasibility
studies and
site analysis
Public
consultations
and
stakeholder
engagement | Construction
and
infrastructure
development | Facilitate the
construction of
modern bus
station |  |  | 1,200,0
00
1
Kamp
hemb
a |  |  | CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|256|table|"Maintain
district
airstrips | Upgrade the
district
airstrips | Aviation
development | Facilitate the
upgrading of
1no. Airstrip
(1,300,000)
Vegetation
control around
3no. airstrips | 150,00
0
3
Airstrip
s
veget | 1,300,0
00I
Airstrip
upgra
de in
Kamp |  |  |  | CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|257|table|" |  |  | (50,000 per
airstrip) | ation
control | hemb
a |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|257|table|"Improve
district
communic
ation
infrastructur
e by 2035 | Construction
of
communicati
on mast | Communicatio
n technology
development | Facilitate the
construction of
5no.
Communication
mast |  | 4,000,0
00
2
Mazon
de
ward | 4,000,0
00
2
Lundu | 2,000,0
00
1
Chasa
to |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|257|table|"SECTORS | EDUCATION, HEALTH AND SOCIAL SERVICES |  |  |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|257|table|"MAIN
OBJECTIVE | ENHANCEMENT OF SOCIAL SERVICE DELIVERY |  |  |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|257|table|"SPECIFIC
OBJECTIVES | STRATEGIES | PROGRAMMES | PROJECTS | TARGET |  |  |  |  | RESPONSIBLE
AGENCY"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|257|table|" |  |  |  | 2025 | 2026 | 2027 | 2028 | 2029 | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|257|table|"To increase
access to
decent
public and
social
housing | Constructing
housing
infrastructure | Public and
social housing | Construction of
28 staff houses
(Departments of
Agriculture-3,
Veterinary-3,
Education-6, | 4,200,0
00
3-Agric
3-Vet | 4,200,0
00
6-
Educat
ion | 5,600,0
00
8
Health | 4,200,0
00
3-
Forestr
y | 1,400,0
00
2-
Immigr
ation | CTC, MoA, MoH,
MoLNR, Ministry of
Home Affairs and
Internal Security,
Zambia Police,
Immigration"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|258|table|" |  |  | Forestry-3,
Health-8, Zambia
Police-3, and
Immigration-2)
700,000 per staff
house |  |  |  | 3-
Police |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|258|table|"To promote
coordinate
d land use
and
settlement
developme
nt | Improve/upgr
ade the
settlement
area | Settlement
improvement | Improve/upgrad
e Mtayachalo
settlement | 400,00
0
1
Mtaya
chalo |  |  |  |  | CTC, EPPA"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|258|table|"To improve
water
storage
and
irrigation | Construction
of dams | Infrastructure
development
and
maintenance | Construction of
two dams for
water storage
and irrigation | 30,000,
000
1
Mzand
e | 30,000,
000
1
Chasa
to |  |  |  | DWRD, Ministry of
Water
Development
and Sanitation
(MoWDS)"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|258|table|"To enhance
water
supply and
resource | Protecting
well fields and
local aquifers | Infrastructure
development
and
maintenance | Protect 2 well
fields, 25 local
Aquifers, and drill | 400,00
0
2
aquifer | 5,000,0
00
25 well
fields | 60,000
3
boreh | 400,00
0
2
boreh |  | DWRD, Ministry of
Water
Development"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|259|table|"managem
ent | and drilling
boreholes |  | 5 boreholes in the
district | s in
Kamp
hemb
a
protec
ted | 15 -
C/Nort
h
10 –
C/Sout
h
protec
ted | oles
drilled | oles
drilled |  | and Sanitation
(MoWDS), CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|259|table|"To improve
institutional
water
supply | Construct
mechanized
water
reticulation
systems | Infrastructure
development
and
maintenance | Construct 10
mechanized
water systems
within ten
institutions in 5
years | 750,00
0
3 | 500,00
0
2 | 500,00
0
2 | 750,00
0
3 |  | DWRD, Ministry of
Water
Development
and Sanitation
(MoWDS), CTC,
MoE"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|259|table|"To improve
public
hygiene
and
sanitation in
public
institutions | Construction
of public
toilets in
public
institutions | Sanitation and
hygiene
promotion | Promote public
sanitation by
constructing 5
public toilets in 5
public institutions
in the next 5 years | 400,00
0
2 | 200,00
0
1 | 200,00
0
1 | 200,00
0
1 |  | DWRD, Ministry of
Water
Development
and Sanitation
(MoWDS), CTC,
MoE"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|260|table|"To enhance
health care
service
provision | Construction
of mini-
hospitals | Increase
access to
quality health
care | Construction of 3
mini-hospitals in
Chikwa, Chibale,
and Lundu | 800,00
0
1
Chikw
a | 820,00
0
1
Chibal
e | 850,00
0
1
Lundu |  |  | MoH, CTC, Dept
Health"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|260|table|"To enhance
access to
quality
education | Construction
of education
facilities | Secondary
education | Construct 3
secondary
schools (1 in Chiri
Zone, a Girls
Boarding
Secondary
school in Kaozi,
and a special
needs secondary
school in
Kamphemba) |  | 1,600,0
00
1
Chiri | 1,630,0
00
1
Kaozi | 1,670,0
00
1
Kamp
hemb
a |  | MoE, DEBS, CTC,"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|260|table|"To enhance
primary
level
education | Upgrade
community
schools to
primary level | Primary
education | Upgrade 5
community
schools to
primary level
(Makeni,
Kajimomo,
Samamba, | 1,500,0
00
3
Maken
i,
Kajimo
mo, | 1,050,0
00
2
Mwani
siya
and |  |  |  | MoE, DEBS, CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|261|table|" |  |  | Mwanisiya, and
Sambako) | and
Sama
mba | Samba
ko |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|261|table|"To increase
access to
quality
education | Construction
of classroom
blocks (CRBs) | Enhance
access to
quality,
equitable and
inclusive
education | Construction of 5
CRBs in the next
10 years |  | 1,800,0
00
2 | 900,00
0
1 | 1,000,0
00
1 | 1,100,0
00
1 | MoE, DEBS, CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|261|table|"To increase
access to
early
childhood
education
(ECE) in the
district | Establish ECE
centres | Early childhood
education | Establish ECE
centres in all 149
primary and
community
schools by 2035 | 2,500,0
00
25 | 2,500,0
00
25 | 2,500,0
00
25 | 2,500,0
00
25 | 4,900,0
00
49 | MoE, DEBS"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|261|table|"To promote
physical
education
and
physical | Establish
recreational
facilities | Infrastructure
development | Establish
recreational
facilities in all 161
schools in the
next 10 years | 300,00
0
30 | 300,00
0
30 | 300,00
0
30 | 300,00
0
30 | 4,100,0
00
41 | MoE, DEBS"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|262|table|"health of
learners |  |  |  |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|262|table|"To enhance
access to
water
supply in
urban
areas | Extend water
reticulation
and supply
network | Infrastructure
development
and
maintenance | Connect 90% of
households in the
urban area to the
water supply and
reticulation
network by 2035
(Current status
1088/2273 – 47%) | 300,00
0
10%
227hh | 312,00
0
10%
227hh | 331,00
0
10%
277hh | 380,00
0
13%
295hh |  | EWSC, DWRD,
CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|262|table|"To enhance
access to
water
supply in
rural areas | Drilling,
equipping
and
rehabilitation
of boreholes | Infrastructure
development
and
maintenance | Provide 50
waterpoints to 50
villages with
clean and safe
water by 2035 | 1,700,0
00
10
water
points | 1,700,0
00
10
water
points | 1,700,0
00
10
water
points | 1,700,0
00
10
water
points | 1,700,0
00
10
water
points | DWRD, CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|262|table|"To improve
water
managem
ent | Rehabilitate
water storage
tank | Infrastructure
development
and
maintenance | Rehabilitate the
old water storage
tank | 90,000
1 |  |  |  |  | EWSC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|263|table|" |  |  |  | Kamp
hemb
a |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|263|table|"To improve
sanitation
levels in the
district | Construct
sewer pond
and procure
vacuum
tanker | Sanitation and
hygiene
promotion | Construct 1 sewer
pond and
procure 1
vacuum tanker | 1
Vacuu
m
tanker
procur
ed | 1
sewer
pond
constr
ucted |  |  |  | EWSC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|263|table|"To enhance
solid waste
managem
ent | Procure skip
loader, skip
bins,
construct
refuse bays,
and have
dumpsite
approved by
ZEMA | Solid waste
management | Enhance solid
waste
management
(Procure 1 skip
loader, 50 skip
bins, construct 2
refuse bays, and
have dumpsite
approved by
ZEMA) | 600,00
0
1 skip
loader
procur
ed,
1
dumps
ite
appro
ved by
ZEMA
60,000 |  |  |  |  | CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|264|table|" |  |  |  | 50 skip
bins
procur
ed |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|264|table|"To enhance
child and
adolescent
protection
and reduce
vulnerability | Assist
vulnerable
children and
adolescents
through
caseload
managemen
t | Child
protection | Child protection
program
(children and
adolescents
assisted through
community
caseload
management) | 1
Annual
caselo
ad
mana
ged | 1
Annual
caselo
ad
mana
ged | 1
Annual
caselo
ad
mana
ged | 1
Annual
caselo
ad
mana
ged | 1
Annual
caselo
ad
mana
ged | Community
Development,
Welfare"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|264|table|"To reduce
vulnerability
levels | Promote
access to
social cash
transfer | Social Cash
Transfer | Social Cash
Transfer
(Caseloads
managed) | 1
Annual
caselo
ad
mana
ged | 1
Annual
caselo
ad
mana
ged | 1
Annual
caselo
ad
mana
ged | 1
Annual
caselo
ad
mana
ged | 1
Annual
caselo
ad
mana
ged | Community
Development,
Welfare"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|264|table|"To enhance
access to
disability
services | Assist
vulnerable
differently-
abled | Disability
services | Disability services
(Caseload
management for
vulnerable | 1
Annual
caselo
ad | 1
Annual
caselo
ad | 1
Annual
caselo
ad | 1
Annual
caselo
ad | 1
Annual
caselo
ad | Community
Development,
Welfare"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|265|table|" | individuals
through
caseload
managemen
t |  | differently-abled
individuals) | mana
ged | mana
ged | mana
ged | mana
ged | mana
ged | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|265|table|"To reduce
vulnerability
levels
among
women
within the
district | Enhance
access to
cash grants,
training in life
skills, micro-
credit, and
empowerme
nt support for
vulnerable
women | Livelihood and
empowerment
schemes
decentralizatio
n | Livelihood and
Empowerment
Decentralisation
(Women
empowerment) | All
allocat
ed
funds
disburs
ed | All
allocat
ed
funds
disburs
ed | All
allocat
ed
funds
disburs
ed | All
allocat
ed
funds
disburs
ed | All
allocat
ed
funds
disburs
ed | Community
Development,
Welfare, CTC"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|265|table|"To enhance
access to
welfare | Promote
access to self-
help initiative
programs | Self-help
initiatives | Self - Help
Initiatives
promotion
(Training in
mindset change,
access to food
security packs,
support with | All
enrolle
d
studen
ts
trained
, all
securit | All
enrolle
d
studen
ts
trained
, all
securit | All
enrolle
d
studen
ts
trained
, all
securit | All
enrolle
d
studen
ts
trained
, all
securit | All
enrolle
d
studen
ts
trained
, all
securit | Community
Development,
Welfare, MoA,
Dept Agriculture"
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|266|table|" |  |  | livestock, and
support with
agricultural
insurance) | y
packs
receiv
ed
distribu
ted, all
applic
ant
farmer
s
insured | y
packs
receiv
ed
distribu
ted, all
applic
ant
farmer
s
insured | y
packs
receiv
ed
distribu
ted, all
applic
ant
farmer
s
insured | y
packs
receiv
ed
distribu
ted, all
applic
ant
farmer
s
insured | y
packs
receiv
ed
distribu
ted, all
applic
ant
farmer
s
insured | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|266|table|"SECTORS | ENERGY |  |  |  |  |  |  |  | "
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|266|table|"MAIN
OBJECTIVE | PROMOTE ENERGY MIX GENERATION AND DISTRIBUTION |  |  |  |  |  |  |  | "
